OBD_No,OBD_Date,Goods_Issue_Time,Pick_Time,Pick_Date
97885047,1/5/2024,45:00.0,00:00.0,1/5/2024
97889152,9/21/2023,45:00.0,00:00.0,0001-01-01
97890180,6/22/2022,30:00.0,30:00.0,6/23/2022
97896947,2/12/2024,15:00.0,30:00.0,2/13/2024
97898707,6/29/2022,45:00.0,30:00.0,7/1/2022
97900106,5/30/2022,15:00.0,30:00.0,6/1/2022
97901087,7/24/2023,15:00.0,15:00.0,7/24/2023
97903429,6/23/2022,45:00.0,30:00.0,6/25/2022
97906529,0001-01-01,00:00.0,00:00.0,0001-01-01
97914631,2/7/2024,45:00.0,30:00.0,2/7/2024
97926462,12/19/2022,15:00.0,00:00.0,12/20/2022
97933602,0001-01-01,00:00.0,00:00.0,0001-01-01
97940633,0001-01-01,00:00.0,00:00.0,0001-01-01
97942432,1/28/2023,00:00.0,00:00.0,1/30/2023
97943530,7/6/2022,45:00.0,30:00.0,7/8/2022
97943849,0001-01-01,00:00.0,00:00.0,0001-01-01
97945176,0001-01-01,00:00.0,00:00.0,0001-01-01
97949650,0001-01-01,00:00.0,00:00.0,0001-01-01
97949757,10/10/2022,00:00.0,15:00.0,10/12/2022
97951446,12/24/2023,00:00.0,30:00.0,12/24/2023
97952978,0001-01-01,00:00.0,00:00.0,0001-01-01
97953190,2/10/2024,30:00.0,30:00.0,2/11/2024
97953235,0001-01-01,00:00.0,00:00.0,0001-01-01
97955076,7/27/2022,45:00.0,15:00.0,7/27/2022
97957395,12/1/2023,15:00.0,00:00.0,0001-01-01
97961019,10/3/2023,45:00.0,15:00.0,10/4/2023
97961547,0001-01-01,00:00.0,00:00.0,0001-01-01
97966334,0001-01-01,00:00.0,00:00.0,0001-01-01
97966375,0001-01-01,00:00.0,00:00.0,0001-01-01
97967344,6/16/2023,30:00.0,30:00.0,6/17/2023
97968375,7/13/2022,00:00.0,45:00.0,7/13/2022
97971854,11/6/2022,15:00.0,00:00.0,11/7/2022
97974419,2/28/2022,30:00.0,45:00.0,2/28/2022
97977137,6/30/2023,45:00.0,30:00.0,7/1/2023
97977738,6/25/2022,00:00.0,30:00.0,6/25/2022
97980930,9/25/2022,00:00.0,45:00.0,9/26/2022
97984650,0001-01-01,00:00.0,00:00.0,0001-01-01
97985170,10/11/2023,15:00.0,00:00.0,0001-01-01
97999094,7/11/2023,00:00.0,00:00.0,0001-01-01
97999444,0001-01-01,00:00.0,00:00.0,0001-01-01
98001079,12/1/2023,15:00.0,15:00.0,12/3/2023
98001633,5/14/2022,45:00.0,15:00.0,5/15/2022
98004576,1/12/2022,15:00.0,45:00.0,1/13/2022
98010822,0001-01-01,00:00.0,00:00.0,0001-01-01
98013189,5/10/2022,30:00.0,45:00.0,5/11/2022
98014684,9/28/2023,15:00.0,00:00.0,0001-01-01
98014929,0001-01-01,00:00.0,00:00.0,0001-01-01
98016489,0001-01-01,00:00.0,00:00.0,0001-01-01
98020037,1/31/2022,15:00.0,00:00.0,2/1/2022
98023025,9/1/2022,00:00.0,00:00.0,9/2/2022
98023308,11/20/2023,15:00.0,30:00.0,11/21/2023
98027250,0001-01-01,00:00.0,00:00.0,0001-01-01
98028208,7/10/2023,45:00.0,00:00.0,0001-01-01
98029193,9/12/2023,30:00.0,45:00.0,9/13/2023
98031820,7/19/2024,15:00.0,45:00.0,7/21/2024
98032908,0001-01-01,00:00.0,00:00.0,0001-01-01
98033535,7/8/2023,15:00.0,15:00.0,7/8/2023
98034953,2/4/2023,45:00.0,30:00.0,2/5/2023
98040670,5/2/2023,15:00.0,00:00.0,0001-01-01
98042046,0001-01-01,00:00.0,00:00.0,0001-01-01
98044704,1/9/2023,30:00.0,45:00.0,1/10/2023
98046344,7/25/2023,45:00.0,00:00.0,7/25/2023
98049954,2/15/2022,45:00.0,45:00.0,2/16/2022
98050465,5/29/2023,30:00.0,45:00.0,5/29/2023
98053635,12/1/2023,15:00.0,00:00.0,0001-01-01
98054173,3/13/2023,45:00.0,00:00.0,0001-01-01
98058197,6/17/2022,30:00.0,00:00.0,6/18/2022
98058871,10/23/2022,30:00.0,15:00.0,10/25/2022
98062882,11/3/2023,45:00.0,00:00.0,0001-01-01
98064147,12/28/2022,45:00.0,15:00.0,12/30/2022
98069497,1/25/2023,00:00.0,30:00.0,1/27/2023
98070016,5/27/2023,15:00.0,30:00.0,5/27/2023
98071212,6/18/2023,30:00.0,00:00.0,0001-01-01
98072413,9/24/2022,15:00.0,15:00.0,9/25/2022
98075719,2/1/2022,30:00.0,15:00.0,2/1/2022
98077934,1/27/2023,15:00.0,00:00.0,1/28/2023
98081834,0001-01-01,00:00.0,00:00.0,0001-01-01
98082088,1/29/2023,30:00.0,30:00.0,1/31/2023
98084362,2/6/2022,15:00.0,00:00.0,2/7/2022
98084649,11/21/2022,30:00.0,00:00.0,11/23/2022
98089763,1/17/2022,45:00.0,45:00.0,1/18/2022
98090409,9/28/2023,00:00.0,00:00.0,0001-01-01
98097063,5/3/2022,15:00.0,00:00.0,5/3/2022
98097408,0001-01-01,00:00.0,00:00.0,0001-01-01
98102500,8/20/2023,45:00.0,15:00.0,8/20/2023
98103583,7/30/2022,00:00.0,00:00.0,7/31/2022
98105021,1/23/2023,45:00.0,15:00.0,1/23/2023
98115484,5/9/2022,45:00.0,00:00.0,5/10/2022
98120500,5/20/2022,30:00.0,15:00.0,5/20/2022
98122539,0001-01-01,00:00.0,00:00.0,0001-01-01
98124025,0001-01-01,00:00.0,00:00.0,0001-01-01
98125012,3/3/2023,30:00.0,15:00.0,3/4/2023
98125636,1/4/2024,15:00.0,15:00.0,1/5/2024
98128706,10/22/2023,45:00.0,00:00.0,0001-01-01
98132101,1/28/2023,45:00.0,45:00.0,1/30/2023
98133285,1/26/2024,00:00.0,00:00.0,0001-01-01
98136352,0001-01-01,00:00.0,00:00.0,0001-01-01
98138213,10/24/2023,45:00.0,30:00.0,10/24/2023
98144086,9/25/2023,00:00.0,00:00.0,0001-01-01
98144918,1/9/2022,15:00.0,30:00.0,1/10/2022
98146576,8/7/2023,00:00.0,15:00.0,8/7/2023
98150269,0001-01-01,00:00.0,00:00.0,0001-01-01
98150338,0001-01-01,00:00.0,00:00.0,0001-01-01
98152697,9/2/2023,45:00.0,00:00.0,9/3/2023
98155725,8/30/2022,15:00.0,00:00.0,8/30/2022
98155778,2/14/2022,30:00.0,00:00.0,2/15/2022
98156936,5/14/2023,30:00.0,15:00.0,5/14/2023
98160751,7/30/2022,45:00.0,30:00.0,7/30/2022
98161045,9/3/2023,45:00.0,45:00.0,9/3/2023
98162568,1/26/2023,45:00.0,45:00.0,1/26/2023
98162805,2/9/2023,45:00.0,15:00.0,2/11/2023
98165909,1/28/2022,30:00.0,45:00.0,1/28/2022
98170240,0001-01-01,00:00.0,00:00.0,0001-01-01
98171888,11/19/2022,45:00.0,00:00.0,11/21/2022
98172022,0001-01-01,00:00.0,00:00.0,0001-01-01
98172626,12/6/2022,00:00.0,15:00.0,12/7/2022
98173123,0001-01-01,00:00.0,00:00.0,0001-01-01
98174955,4/6/2023,00:00.0,00:00.0,0001-01-01
98175638,7/21/2023,00:00.0,30:00.0,7/21/2023
98179334,1/5/2024,30:00.0,45:00.0,1/7/2024
98187809,1/25/2023,45:00.0,15:00.0,1/26/2023
98188826,1/3/2024,00:00.0,30:00.0,1/5/2024
98188852,6/1/2023,30:00.0,00:00.0,6/3/2023
98189010,4/28/2023,45:00.0,15:00.0,4/28/2023
98189069,7/15/2023,00:00.0,00:00.0,0001-01-01
98190902,12/15/2023,00:00.0,00:00.0,0001-01-01
98196934,7/27/2022,00:00.0,30:00.0,7/29/2022
98199255,0001-01-01,00:00.0,00:00.0,0001-01-01
98199654,7/2/2023,30:00.0,45:00.0,7/2/2023
98202384,1/10/2022,45:00.0,30:00.0,1/12/2022
98203489,2/6/2024,45:00.0,00:00.0,2/7/2024
98204528,10/10/2022,00:00.0,30:00.0,10/11/2022
98208325,9/29/2022,30:00.0,00:00.0,9/30/2022
98209607,1/8/2024,30:00.0,00:00.0,1/8/2024
98212034,3/8/2023,00:00.0,30:00.0,3/10/2023
98213461,0001-01-01,00:00.0,00:00.0,0001-01-01
98213623,10/4/2023,15:00.0,00:00.0,10/4/2023
98215833,1/21/2024,30:00.0,45:00.0,1/23/2024
98216545,1/30/2023,15:00.0,00:00.0,2/1/2023
98217088,12/13/2023,00:00.0,45:00.0,12/14/2023
98220138,1/8/2024,30:00.0,30:00.0,1/10/2024
98220912,4/9/2023,30:00.0,45:00.0,4/9/2023
98221829,9/9/2022,00:00.0,15:00.0,9/10/2022
98222615,0001-01-01,00:00.0,00:00.0,0001-01-01
98226931,9/20/2022,15:00.0,45:00.0,9/22/2022
98227576,11/21/2022,30:00.0,45:00.0,11/22/2022
98227915,4/3/2023,45:00.0,00:00.0,0001-01-01
98228900,9/9/2023,00:00.0,00:00.0,0001-01-01
98230509,3/22/2022,30:00.0,45:00.0,3/23/2022
98232407,7/14/2022,15:00.0,30:00.0,7/16/2022
98242407,3/6/2023,45:00.0,00:00.0,0001-01-01
98243507,2/17/2023,15:00.0,00:00.0,2/19/2023
98249227,6/6/2022,15:00.0,15:00.0,6/7/2022
98252435,8/16/2023,15:00.0,00:00.0,0001-01-01
98252710,1/11/2023,45:00.0,00:00.0,1/12/2023
98256603,7/11/2024,45:00.0,45:00.0,7/12/2024
98260367,2/16/2023,15:00.0,30:00.0,2/16/2023
98261042,9/28/2022,00:00.0,00:00.0,9/30/2022
98261798,4/3/2024,30:00.0,00:00.0,0001-01-01
98263548,2/20/2023,30:00.0,00:00.0,2/21/2023
98264438,10/22/2023,15:00.0,30:00.0,10/23/2023
98265353,1/9/2024,00:00.0,00:00.0,1/10/2024
98265529,9/30/2023,30:00.0,00:00.0,0001-01-01
98272768,0001-01-01,00:00.0,00:00.0,0001-01-01
98276064,7/5/2023,00:00.0,00:00.0,7/5/2023
98277293,0001-01-01,00:00.0,00:00.0,0001-01-01
98284097,1/21/2024,00:00.0,00:00.0,0001-01-01
98285403,0001-01-01,00:00.0,00:00.0,0001-01-01
98286717,12/22/2022,30:00.0,15:00.0,12/23/2022
98291620,9/22/2022,45:00.0,15:00.0,9/23/2022
98292310,11/16/2023,30:00.0,15:00.0,11/18/2023
98294136,5/25/2023,45:00.0,15:00.0,5/27/2023
98301509,6/9/2022,45:00.0,00:00.0,6/11/2022
98304696,4/29/2022,15:00.0,00:00.0,4/30/2022
98305347,0001-01-01,00:00.0,00:00.0,0001-01-01
98305426,0001-01-01,00:00.0,00:00.0,0001-01-01
98307414,5/16/2023,45:00.0,00:00.0,5/17/2023
98310124,1/19/2022,45:00.0,00:00.0,1/20/2022
98317278,0001-01-01,00:00.0,00:00.0,0001-01-01
98318356,7/20/2023,45:00.0,00:00.0,0001-01-01
98318388,2/27/2022,45:00.0,00:00.0,2/27/2022
98318537,12/17/2022,00:00.0,30:00.0,12/17/2022
98318907,0001-01-01,00:00.0,00:00.0,0001-01-01
98320303,11/17/2022,30:00.0,45:00.0,11/19/2022
98327935,0001-01-01,00:00.0,00:00.0,0001-01-01
98331397,0001-01-01,00:00.0,00:00.0,0001-01-01
98336648,2/13/2024,15:00.0,30:00.0,2/15/2024
98337685,8/5/2022,30:00.0,15:00.0,8/6/2022
98339322,0001-01-01,00:00.0,00:00.0,0001-01-01
98339988,9/16/2023,45:00.0,00:00.0,9/17/2023
98342130,0001-01-01,00:00.0,00:00.0,0001-01-01
98352954,2/17/2023,15:00.0,45:00.0,2/17/2023
98353556,0001-01-01,00:00.0,00:00.0,0001-01-01
98353787,12/15/2023,30:00.0,15:00.0,12/15/2023
98354057,9/19/2022,15:00.0,00:00.0,9/20/2022
98354109,9/15/2023,30:00.0,00:00.0,0001-01-01
98356175,1/10/2024,30:00.0,00:00.0,0001-01-01
98359849,8/1/2023,15:00.0,00:00.0,8/3/2023
98370567,1/2/2024,15:00.0,30:00.0,1/2/2024
98373640,0001-01-01,00:00.0,00:00.0,0001-01-01
98374116,0001-01-01,00:00.0,00:00.0,0001-01-01
98376103,9/6/2022,30:00.0,15:00.0,9/8/2022
98376561,10/13/2024,45:00.0,00:00.0,0001-01-01
98377293,3/28/2022,45:00.0,15:00.0,3/29/2022
98380048,1/1/2024,30:00.0,45:00.0,1/1/2024
98383537,1/25/2023,00:00.0,15:00.0,1/25/2023
98384290,2/23/2024,45:00.0,00:00.0,0001-01-01
98384852,5/20/2023,45:00.0,00:00.0,0001-01-01
98384904,4/30/2024,45:00.0,00:00.0,0001-01-01
98388886,3/20/2023,00:00.0,15:00.0,3/20/2023
98394347,2/9/2024,30:00.0,00:00.0,0001-01-01
98396950,10/21/2022,00:00.0,00:00.0,10/23/2022
98402082,4/10/2023,45:00.0,00:00.0,4/11/2023
98406780,5/23/2023,30:00.0,00:00.0,0001-01-01
98407566,3/10/2022,00:00.0,15:00.0,3/12/2022
98409809,0001-01-01,00:00.0,00:00.0,0001-01-01
98412110,7/22/2023,45:00.0,00:00.0,7/23/2023
98418183,7/26/2023,15:00.0,15:00.0,7/27/2023
98423842,6/16/2022,30:00.0,30:00.0,6/16/2022
98424685,0001-01-01,00:00.0,00:00.0,0001-01-01
98427126,3/27/2022,45:00.0,30:00.0,3/27/2022
98431524,5/14/2022,15:00.0,00:00.0,5/14/2022
98433612,9/5/2022,45:00.0,30:00.0,9/7/2022
98436160,10/10/2023,15:00.0,00:00.0,10/10/2023
98436473,9/17/2022,15:00.0,00:00.0,9/19/2022
98436745,4/17/2022,45:00.0,45:00.0,4/19/2022
98437155,11/27/2022,30:00.0,45:00.0,11/27/2022
98440875,12/20/2024,30:00.0,15:00.0,12/20/2024
98441683,12/22/2023,15:00.0,00:00.0,12/24/2023
98444685,10/15/2023,00:00.0,15:00.0,10/17/2023
98447167,10/14/2023,15:00.0,45:00.0,10/15/2023
98451051,5/13/2023,45:00.0,30:00.0,5/14/2023
98451307,5/21/2022,00:00.0,00:00.0,5/22/2022
98452346,8/19/2022,30:00.0,45:00.0,8/20/2022
98455472,0001-01-01,00:00.0,00:00.0,0001-01-01
98455590,1/15/2023,15:00.0,15:00.0,1/15/2023
98456661,10/29/2023,30:00.0,00:00.0,0001-01-01
98460225,12/20/2024,00:00.0,30:00.0,12/20/2024
98461564,5/15/2022,00:00.0,45:00.0,5/15/2022
98463964,12/30/2023,00:00.0,00:00.0,0001-01-01
98464367,7/13/2022,30:00.0,45:00.0,7/13/2022
98470372,11/2/2022,30:00.0,45:00.0,11/4/2022
98473762,5/4/2023,15:00.0,45:00.0,5/6/2023
98473848,0001-01-01,00:00.0,00:00.0,0001-01-01
98476025,6/20/2023,00:00.0,00:00.0,0001-01-01
98477236,12/29/2024,45:00.0,00:00.0,0001-01-01
98477659,4/28/2022,00:00.0,15:00.0,4/30/2022
98478560,7/21/2023,45:00.0,00:00.0,0001-01-01
98480345,8/29/2022,15:00.0,00:00.0,8/31/2022
98480354,5/5/2022,45:00.0,30:00.0,5/7/2022
98480466,9/25/2024,30:00.0,15:00.0,9/26/2024
98481085,0001-01-01,00:00.0,00:00.0,0001-01-01
98481570,0001-01-01,00:00.0,00:00.0,0001-01-01
98484070,2/11/2024,15:00.0,30:00.0,2/12/2024
98484809,5/7/2024,45:00.0,15:00.0,5/8/2024
98484840,5/29/2023,45:00.0,45:00.0,5/30/2023
98486242,8/3/2023,45:00.0,00:00.0,0001-01-01
98486477,4/16/2022,15:00.0,00:00.0,4/17/2022
98487446,9/12/2023,00:00.0,15:00.0,9/14/2023
98487646,3/21/2023,30:00.0,30:00.0,3/22/2023
98489099,11/28/2023,15:00.0,00:00.0,0001-01-01
98489917,0001-01-01,00:00.0,00:00.0,0001-01-01
98490720,6/14/2022,00:00.0,15:00.0,6/14/2022
98493234,0001-01-01,00:00.0,00:00.0,0001-01-01
98495996,10/18/2022,00:00.0,00:00.0,10/18/2022
98496806,8/24/2022,45:00.0,45:00.0,8/26/2022
98499057,7/19/2023,15:00.0,30:00.0,7/19/2023
98502598,0001-01-01,00:00.0,00:00.0,0001-01-01
98504582,3/9/2022,30:00.0,45:00.0,3/11/2022
98505651,0001-01-01,00:00.0,00:00.0,0001-01-01
98505989,4/20/2022,45:00.0,15:00.0,4/22/2022
98507337,11/25/2022,15:00.0,45:00.0,11/27/2022
98511951,3/1/2022,00:00.0,15:00.0,3/2/2022
98514011,6/26/2022,00:00.0,45:00.0,6/26/2022
98516137,3/14/2022,15:00.0,30:00.0,3/16/2022
98519306,0001-01-01,00:00.0,00:00.0,0001-01-01
98522598,1/1/2023,15:00.0,00:00.0,1/3/2023
98523993,1/25/2022,00:00.0,15:00.0,1/26/2022
98530765,4/5/2022,00:00.0,00:00.0,4/7/2022
98531821,6/19/2022,30:00.0,45:00.0,6/21/2022
98532691,10/30/2022,00:00.0,15:00.0,10/31/2022
98536920,7/13/2023,45:00.0,45:00.0,7/14/2023
98538069,4/19/2022,00:00.0,45:00.0,4/21/2022
98539470,9/17/2022,30:00.0,30:00.0,9/17/2022
98543180,12/18/2023,00:00.0,00:00.0,12/19/2023
98550256,0001-01-01,00:00.0,00:00.0,0001-01-01
98551427,5/23/2022,30:00.0,45:00.0,5/24/2022
98552975,4/8/2022,00:00.0,45:00.0,4/9/2022
98555359,4/5/2022,15:00.0,00:00.0,4/5/2022
98558370,11/11/2022,30:00.0,45:00.0,11/13/2022
98562013,5/12/2023,15:00.0,00:00.0,5/12/2023
98562865,4/24/2022,45:00.0,45:00.0,4/25/2022
98567508,0001-01-01,00:00.0,00:00.0,0001-01-01
98573608,12/23/2022,15:00.0,45:00.0,12/24/2022
98573727,7/20/2022,00:00.0,30:00.0,7/22/2022
98574862,4/22/2022,30:00.0,15:00.0,4/24/2022
98575111,8/24/2023,45:00.0,30:00.0,8/25/2023
98576831,0001-01-01,00:00.0,00:00.0,0001-01-01
98582538,1/1/2023,45:00.0,15:00.0,1/1/2023
98584948,12/21/2023,30:00.0,45:00.0,12/22/2023
98587007,0001-01-01,00:00.0,00:00.0,0001-01-01
98588154,4/2/2022,30:00.0,45:00.0,4/2/2022
98590444,0001-01-01,00:00.0,00:00.0,0001-01-01
98593293,8/28/2022,15:00.0,00:00.0,8/29/2022
98594090,12/20/2023,15:00.0,00:00.0,12/21/2023
98594248,8/27/2023,45:00.0,45:00.0,8/29/2023
98594267,3/31/2023,30:00.0,00:00.0,0001-01-01
98596835,7/12/2023,00:00.0,15:00.0,7/14/2023
98603880,1/4/2024,00:00.0,00:00.0,1/6/2024
98607345,5/23/2024,45:00.0,00:00.0,0001-01-01
98608237,7/7/2022,15:00.0,15:00.0,7/9/2022
98614349,0001-01-01,00:00.0,00:00.0,0001-01-01
98614357,0001-01-01,00:00.0,00:00.0,0001-01-01
98615387,6/26/2022,15:00.0,30:00.0,6/28/2022
98616493,11/18/2023,00:00.0,00:00.0,0001-01-01
98617699,0001-01-01,00:00.0,00:00.0,0001-01-01
98623556,1/26/2024,30:00.0,30:00.0,1/28/2024
98627438,3/28/2023,15:00.0,00:00.0,0001-01-01
98628961,12/16/2023,45:00.0,00:00.0,0001-01-01
98632279,0001-01-01,00:00.0,00:00.0,0001-01-01
98633740,0001-01-01,00:00.0,00:00.0,0001-01-01
98637717,10/5/2023,15:00.0,00:00.0,10/7/2023
98638976,11/10/2022,30:00.0,45:00.0,11/12/2022
98641515,5/21/2022,15:00.0,45:00.0,5/23/2022
98646136,5/31/2023,30:00.0,45:00.0,5/31/2023
98647615,2/1/2023,00:00.0,00:00.0,2/1/2023
98650961,0001-01-01,00:00.0,00:00.0,0001-01-01
98652603,2/3/2022,00:00.0,30:00.0,2/4/2022
98653040,6/9/2022,00:00.0,45:00.0,6/11/2022
98654879,0001-01-01,00:00.0,00:00.0,0001-01-01
98655223,11/6/2022,30:00.0,30:00.0,11/6/2022
98663392,10/6/2023,15:00.0,30:00.0,10/6/2023
98663948,9/23/2022,45:00.0,45:00.0,9/23/2022
98665957,7/7/2022,15:00.0,00:00.0,7/8/2022
98666413,0001-01-01,00:00.0,00:00.0,0001-01-01
98671386,1/19/2024,30:00.0,15:00.0,1/19/2024
98672631,10/29/2024,30:00.0,00:00.0,10/29/2024
98673262,3/23/2023,30:00.0,30:00.0,3/23/2023
98676159,12/23/2022,30:00.0,30:00.0,12/23/2022
98676236,0001-01-01,00:00.0,00:00.0,0001-01-01
98685344,9/28/2022,15:00.0,30:00.0,9/30/2022
98686570,10/15/2022,45:00.0,15:00.0,10/15/2022
98689855,7/7/2023,00:00.0,15:00.0,7/8/2023
98696223,6/8/2022,30:00.0,45:00.0,6/10/2022
98698490,3/10/2023,45:00.0,15:00.0,3/10/2023
98699066,7/20/2023,00:00.0,00:00.0,0001-01-01
98703668,0001-01-01,00:00.0,00:00.0,0001-01-01
98707076,0001-01-01,00:00.0,00:00.0,0001-01-01
98708709,7/22/2022,00:00.0,00:00.0,7/23/2022
98709495,4/19/2022,45:00.0,45:00.0,4/21/2022
98711501,1/9/2022,30:00.0,00:00.0,1/9/2022
98720260,12/19/2022,15:00.0,00:00.0,12/21/2022
98722836,11/16/2023,00:00.0,00:00.0,0001-01-01
98723766,3/12/2022,30:00.0,30:00.0,3/14/2022
98725654,0001-01-01,00:00.0,00:00.0,0001-01-01
98727377,12/26/2023,15:00.0,30:00.0,12/28/2023
98728841,10/6/2022,30:00.0,45:00.0,10/7/2022
98731132,7/19/2024,00:00.0,15:00.0,7/21/2024
98732010,1/29/2024,15:00.0,00:00.0,0001-01-01
98732634,12/26/2023,45:00.0,00:00.0,12/28/2023
98733287,11/27/2022,30:00.0,30:00.0,11/29/2022
98739530,2/25/2024,30:00.0,00:00.0,0001-01-01
98745007,0001-01-01,00:00.0,00:00.0,0001-01-01
98746538,10/11/2023,00:00.0,15:00.0,10/12/2023
98747881,8/2/2022,30:00.0,45:00.0,8/4/2022
98748641,7/22/2022,00:00.0,45:00.0,7/23/2022
98753260,6/26/2023,45:00.0,45:00.0,6/26/2023
98754019,5/14/2022,30:00.0,00:00.0,5/14/2022
98756599,1/13/2022,45:00.0,45:00.0,1/15/2022
98760953,5/29/2023,30:00.0,00:00.0,0001-01-01
98761392,8/18/2022,15:00.0,00:00.0,8/18/2022
98763518,6/27/2022,15:00.0,45:00.0,6/28/2022
98764955,1/23/2023,30:00.0,15:00.0,1/23/2023
98765289,1/26/2023,15:00.0,00:00.0,1/27/2023
98766745,1/8/2023,00:00.0,15:00.0,1/9/2023
98773885,9/16/2022,45:00.0,45:00.0,9/16/2022
98782416,10/3/2022,45:00.0,30:00.0,10/4/2022
98782474,4/13/2022,00:00.0,15:00.0,4/14/2022
98783194,3/8/2022,30:00.0,15:00.0,3/9/2022
98783880,9/21/2023,30:00.0,00:00.0,0001-01-01
98785278,9/18/2022,45:00.0,15:00.0,9/18/2022
98786055,9/7/2022,15:00.0,15:00.0,9/8/2022
98786831,3/31/2023,45:00.0,30:00.0,4/1/2023
98794949,0001-01-01,00:00.0,00:00.0,0001-01-01
98796322,1/14/2024,45:00.0,00:00.0,0001-01-01
98798695,0001-01-01,00:00.0,00:00.0,0001-01-01
98800412,0001-01-01,00:00.0,00:00.0,0001-01-01
98802796,1/18/2022,30:00.0,15:00.0,1/19/2022
98807116,10/6/2022,45:00.0,30:00.0,10/7/2022
98810887,7/15/2022,00:00.0,45:00.0,7/16/2022
98811512,3/31/2022,00:00.0,00:00.0,4/1/2022
98814974,10/16/2022,15:00.0,00:00.0,10/18/2022
98816127,2/16/2022,00:00.0,30:00.0,2/18/2022
98817918,1/10/2022,15:00.0,30:00.0,1/11/2022
98819879,0001-01-01,00:00.0,00:00.0,0001-01-01
98820686,0001-01-01,00:00.0,00:00.0,0001-01-01
98821543,0001-01-01,00:00.0,00:00.0,0001-01-01
98824290,9/13/2024,30:00.0,00:00.0,0001-01-01
98825403,10/17/2023,45:00.0,45:00.0,10/19/2023
98828706,4/24/2024,00:00.0,00:00.0,0001-01-01
98834990,3/1/2023,00:00.0,00:00.0,0001-01-01
98835472,11/10/2022,30:00.0,45:00.0,11/11/2022
98835573,6/17/2022,00:00.0,00:00.0,6/17/2022
98836196,8/20/2022,15:00.0,00:00.0,8/20/2022
98837210,3/19/2023,30:00.0,00:00.0,3/20/2023
98837319,7/21/2022,30:00.0,30:00.0,7/21/2022
98839408,0001-01-01,00:00.0,00:00.0,0001-01-01
98841048,4/9/2023,45:00.0,15:00.0,4/9/2023
98841927,4/14/2023,30:00.0,00:00.0,0001-01-01
98844554,8/23/2023,15:00.0,00:00.0,0001-01-01
98848098,12/18/2023,45:00.0,30:00.0,12/20/2023
98851601,1/7/2023,15:00.0,15:00.0,1/7/2023
98852629,7/9/2022,00:00.0,00:00.0,7/9/2022
98853595,9/26/2023,00:00.0,15:00.0,9/26/2023
98854917,5/17/2022,30:00.0,45:00.0,5/19/2022
98861366,3/26/2024,45:00.0,00:00.0,0001-01-01
98864649,11/3/2023,30:00.0,30:00.0,11/3/2023
98869581,3/29/2023,45:00.0,00:00.0,0001-01-01
98872644,6/8/2022,45:00.0,45:00.0,6/9/2022
98877179,0001-01-01,00:00.0,00:00.0,0001-01-01
98880638,6/23/2023,30:00.0,30:00.0,6/24/2023
98881010,5/19/2022,45:00.0,45:00.0,5/20/2022
98882124,1/11/2024,15:00.0,30:00.0,1/13/2024
98882576,5/29/2023,00:00.0,00:00.0,0001-01-01
98886691,0001-01-01,00:00.0,00:00.0,0001-01-01
98894223,10/13/2023,15:00.0,30:00.0,10/15/2023
98898902,9/26/2022,15:00.0,30:00.0,9/27/2022
98900418,0001-01-01,00:00.0,00:00.0,0001-01-01
98904512,4/8/2022,45:00.0,30:00.0,4/9/2022
98904679,0001-01-01,00:00.0,00:00.0,0001-01-01
98905694,12/4/2023,30:00.0,15:00.0,12/5/2023
98911031,1/5/2022,45:00.0,30:00.0,1/5/2022
98916958,11/14/2023,15:00.0,00:00.0,0001-01-01
98917575,11/17/2022,15:00.0,15:00.0,11/17/2022
98919839,7/31/2023,00:00.0,00:00.0,0001-01-01
98925470,7/24/2022,00:00.0,15:00.0,7/25/2022
98930231,5/6/2022,30:00.0,00:00.0,5/7/2022
98931640,2/5/2022,30:00.0,45:00.0,2/5/2022
98934278,4/8/2022,15:00.0,00:00.0,4/10/2022
98934947,10/4/2022,45:00.0,30:00.0,10/6/2022
98938152,4/2/2023,30:00.0,00:00.0,0001-01-01
98938318,7/4/2022,00:00.0,45:00.0,7/6/2022
98941541,6/11/2023,45:00.0,00:00.0,6/13/2023
98942324,1/26/2022,45:00.0,15:00.0,1/28/2022
98945791,0001-01-01,00:00.0,00:00.0,0001-01-01
98952299,8/26/2023,15:00.0,00:00.0,0001-01-01
98952793,0001-01-01,00:00.0,00:00.0,0001-01-01
98956027,12/12/2022,15:00.0,30:00.0,12/13/2022
98959047,1/29/2024,45:00.0,00:00.0,0001-01-01
98961549,6/15/2022,45:00.0,30:00.0,6/16/2022
98969812,5/1/2024,30:00.0,45:00.0,5/3/2024
98970427,3/3/2022,00:00.0,45:00.0,3/5/2022
98970561,8/3/2023,45:00.0,00:00.0,0001-01-01
98974218,10/26/2022,00:00.0,15:00.0,10/27/2022
98974513,9/21/2022,30:00.0,30:00.0,9/21/2022
98974564,10/13/2023,45:00.0,00:00.0,0001-01-01
98976263,0001-01-01,00:00.0,00:00.0,0001-01-01
98981466,0001-01-01,00:00.0,00:00.0,0001-01-01
98983740,0001-01-01,00:00.0,00:00.0,0001-01-01
98983888,12/31/2022,30:00.0,45:00.0,1/2/2023
98985989,9/23/2023,15:00.0,00:00.0,9/23/2023
98988209,0001-01-01,00:00.0,00:00.0,0001-01-01
98990292,3/15/2022,15:00.0,45:00.0,3/16/2022
98997981,12/18/2023,00:00.0,00:00.0,12/19/2023
98998273,6/23/2022,45:00.0,15:00.0,6/25/2022
