Product,Year,Month,Supplying_Plant_Code,Channel,Sales_Office_ID,Invoice_No,Invoice_Date,Ship_to_Code_City,OBD_No,QTY,Sales_Value
FreshBreeze-300,2024,3/1/2024,754,Normal Trade,122,9841684,3/15/2024,Morbi,36640629,81,9906138
WM-TL10,2024,6/1/2024,125,Normal Trade,101,9842078,6/10/2024,Nagercoil,60452387,65,5051475
UltraCool R8000,2024,8/1/2024,242,MT,121,9842356,8/20/2024,Kolanchery,11983161,52,3409328
CleanAir-C100,2022,3/1/2022,818,E-com,109,9842468,3/4/2022,Vidisha,34392426,55,5130345
LuxFridge R5000,2022,12/1/2022,792,MT,106,9842475,12/29/2022,Porvorim,87851734,76,6282768
UltraCool R8000,2022,3/1/2022,242,E-com,105,9842479,5/24/2022,Nemom,48093401,22,1442408
CoolBox R1000,2022,6/1/2022,792,E-com,106,9843194,7/18/2022,Pernem,87089446,14,1077356
LuxFridge R5000,2023,12/1/2023,754,MT,122,9843526,12/21/2023,Panandhro,84994765,6,496008
WM-200D,2024,9/1/2024,242,MT,105,9845022,9/23/2024,Idukki,84266059,74,6261658
FreshFreeze R2800,2022,6/1/2022,242,MT,105,9845421,6/7/2022,Wayanad,82204352,56,4421704
BakePro O3000,2024,3/1/2024,242,E-com,121,9846078,5/7/2024,Fortkochi,35056826,62,3729114
FreshCool R2000,2022,2/1/2022,130,E-com,114,9846268,2/21/2022,Ambikapur,94498056,9,1529235
CleanAir-C100,2024,3/1/2024,765,MT,113,9846486,5/11/2024,Bilaspur,81189728,8,746232
WM-TL10,2022,6/1/2022,754,Normal Trade,122,9846527,6/28/2022,Dadra,48857261,5,388575
WM-200D,2024,9/1/2024,859,MT,120,9848332,9/7/2024,Borivali east,33336028,9,761553
WM-200D,2024,6/1/2024,754,E-com,100,9849012,7/6/2024,Ahemdabad,57408537,28,2369276
WM-101SA,2023,11/1/2023,338,Normal Trade,118,9849280,11/12/2023,Nagpur,30251380,48,5451120
WM-101SA,2023,9/1/2023,242,MT,105,9849783,9/23/2023,Kurnool,46627666,79,8971635
TopCool R1000,2022,2/1/2022,765,MT,103,9849978,2/8/2022,Ropar,70553759,64,5024640
WM-TL10,2022,9/1/2022,833,E-com,119,9850314,9/13/2022,Sanpada,65185265,57,4429755
TurboConvection O9,2022,10/1/2022,328,Normal Trade,104,9850361,10/8/2022,Lucknow,23810097,2,166028
LuxFridge R5000,2023,3/1/2023,854,Normal Trade,115,9850972,5/25/2023,Haridwar,19887897,12,992016
TopCool R1000,2024,6/1/2024,242,MT,111,9851124,7/12/2024,Trichur,81863759,71,5574210
BakePro O3000,2022,1/1/2022,303,E-com,123,9851473,1/5/2022,Konaseema,42282510,18,1082646
BakePro O3000,2024,3/1/2024,130,MT,114,9851956,3/9/2024,Yavatmal,44823837,22,1323234
TurboConvection O9,2024,3/1/2024,132,MT,112,9852387,3/21/2024,Jagdishpur,62475664,70,5810980
PowerMix,2022,10/1/2022,818,Normal Trade,109,9852408,10/16/2022,Narsighpur,78978156,1,112229
FreshBreeze-300,2023,11/1/2023,338,Normal Trade,118,9852897,11/10/2023,Chandrapur,91415657,4,489192
LuxFridge R5000,2022,1/1/2022,859,E-com,120,9853023,1/10/2022,Dombivali,56654278,33,2728044
UltraCool R8000,2024,4/1/2024,338,Normal Trade,118,9853171,4/12/2024,Raipur district,94337676,19,1245716
FreshFreeze R2800,2022,12/1/2022,350,E-com,102,9853232,12/4/2022,Bbsr,79054009,30,2368770
FreshFreeze R2800,2024,3/1/2024,833,Normal Trade,119,9853402,3/10/2024,Chiplun,87832640,60,4737540
CleanAir-C100,2022,8/1/2022,189,Normal Trade,110,9853571,8/21/2022,Bagru,68035365,61,5690019
FreshCool R2000,2024,12/1/2024,854,MT,115,9853588,12/23/2024,Barauli,95779702,5,849575
CleanAir-C100,2023,4/1/2023,195,Normal Trade,116,9853730,4/11/2023,Bhabua,70052719,75,6995925
LuxFridge R5000,2022,11/1/2022,323,E-com,117,9853960,11/16/2022,Sangli,54956105,12,992016
PowerMix,2024,3/1/2024,765,E-com,113,9854274,3/21/2024,Gurdaspur,91627819,37,4152473
BakePro O3000,2023,9/1/2023,189,Normal Trade,110,9854536,9/19/2023,Udaipur,66808292,23,1383381
FreshFreeze R2800,2024,4/1/2024,859,MT,120,9854698,4/19/2024, karjat,49286375,55,4342745
PowerMix,2024,4/1/2024,858,MT,107,9854747,4/23/2024,Jengraimukh,65058585,33,3703557
CoolBox R1000,2024,12/1/2024,854,MT,115,9855100,12/29/2024,Etmadpur,NULL,67,5155918
PowerMix,2024,3/1/2024,658,MT,108,9855241,5/20/2024,Siddipet,29994094,27,3030183
PowerMix,2022,4/1/2022,765,E-com,113,9855424,4/25/2022,Chandigarh,25210448,5,561145
CleanAir-C100,2023,9/1/2023,189,MT,110,9855482,9/11/2023,Sri ganganagar,90409119,64,5969856
WM-200D,2023,10/1/2023,338,E-com,118,9855624,10/14/2023,Ambikapur,18668610,15,1269255
WM-TL10,2024,1/1/2024,350,Normal Trade,102,9855760,1/11/2024,Lucknow,47988968,2,155430
FreshFreeze R2800,2024,8/1/2024,765,E-com,103,9856130,8/17/2024,Pathankot,80591618,56,4421704
WM-200D,2024,10/1/2024,328,MT,104,9856244,10/6/2024,Thiruchengode,NULL,28,2369276
UltraCool R8000,2022,9/1/2022,242,E-com,121,9856360,9/18/2022,Sreekariyam trivandrum,35447599,9,590076
LuxFridge R5000,2024,3/1/2024,350,MT,102,9856567,3/17/2024,Deogarh,66892740,62,5125416
LuxFridge R5000,2023,3/1/2023,818,Normal Trade,109,9856721,3/19/2023,Vidisha,52598349,40,3306720
FreshBreeze-300,2022,6/1/2022,130,Normal Trade,114,9856870,6/19/2022,Parbhani,67871443,67,8193966
WM-101SA,2022,3/1/2022,323,E-com,117,9856992,3/11/2022,Porvorimgoa,61661577,22,2498430
CleanAir-C100,2024,3/1/2024,328,Normal Trade,104,9857606,3/19/2024,Ranga reddy,41417664,51,4757229
WM-TL10,2023,8/1/2023,242,E-com,105,9857904,8/11/2023,Perumbavoor,93889776,54,4196610
TopCool R1000,2023,10/1/2023,303,E-com,123,9858132,10/10/2023,Tirupati,48432274,17,1334670
CleanAir-C100,2024,12/1/2024,792,Normal Trade,106,9858588,12/20/2024,North goa,40494554,5,466395
FreshCool R2000,2023,3/1/2023,833,Normal Trade,119,9858797,5/21/2023,Malad,24514369,45,7646175
WM-TL10,2023,1/1/2023,350,Normal Trade,102,9858968,1/29/2023,Kantabanjhi,17385306,73,5673195
BakePro O3000,2023,3/1/2023,754,MT,100,9859165,3/3/2023,Gandhinagar,23411007,14,842058
UltraCool R8000,2023,4/1/2023,350,MT,102,9859667,4/10/2023,Chandikhole,64066476,16,1049024
WM-101SA,2023,3/1/2023,658,E-com,108,9859934,3/1/2023,Nandavanam,82461545,67,7608855
TurboConvection O9,2023,4/1/2023,303,MT,123,9860239,4/9/2023,Malkajgiri,91764582,46,3818644
CoolBox R1000,2023,10/1/2023,765,Normal Trade,103,9860422,10/20/2023,Mullanpur garib dass,57692057,8,615632
CoolBox R1000,2022,6/1/2022,754,Normal Trade,122,9860912,7/7/2022, bhiwandi,82013982,61,4694194
TurboConvection O9,2023,1/1/2023,859,E-com,120,9860962,1/6/2023,Turbhe,76595544,70,5810980
CleanAir-C100,2024,8/1/2024,765,MT,103,9861106,8/23/2024,Nawanshahr,77481652,25,2331975
UltraCool R8000,2023,4/1/2023,858,MT,107,9861111,4/7/2023,Dimapur,93929735,38,2491432
WM-200D,2023,8/1/2023,765,MT,113,9861210,8/26/2023,Dharamshala,29576374,48,4061616
WM-101SA,2023,1/1/2023,195,Normal Trade,116,9861477,1/17/2023,Gaya,19435754,48,5451120
UltraCool R8000,2024,6/1/2024,833,Normal Trade,119,9862399,7/21/2024,Colaba,31306864,45,2950380
UltraCool R8000,2024,12/1/2024,323,E-com,117,9862650,12/2/2024,Nanded,87536974,66,4327224
FreshFreeze R2800,2022,9/1/2022,350,E-com,102,9863265,9/29/2022,Rajasunakhela,19426874,64,5053376
TurboConvection O9,2024,6/1/2024,833,Normal Trade,119,9863607,7/2/2024,Chembur,76550843,4,332056
UltraCool R8000,2024,1/1/2024,350,Normal Trade,102,9863759,1/17/2024,Patia,48482063,17,1114588
TopCool R1000,2023,1/1/2023,130,E-com,114,9863771,1/30/2023,Bilaspur,28555229,8,628080
PowerMix,2023,11/1/2023,132,E-com,112,9864015,11/15/2023,Sonebhadra,60194200,11,1234519
FreshFreeze R2800,2022,3/1/2022,765,E-com,103,9864053,3/30/2022,Sri muktsar sahib,14069500,4,315836
BakePro O3000,2024,12/1/2024,754,E-com,100,9864139,12/11/2024,Sikka,NULL,62,3729114
CleanAir-C100,2024,8/1/2024,818,Normal Trade,109,9864166,8/2/2024,Katni,26702843,15,1399185
FreshBreeze-300,2022,1/1/2022,195,E-com,116,9865441,1/10/2022,Forbesganj,11951278,24,2935152
WM-200D,2023,11/1/2023,323,E-com,117,9865466,11/28/2023,Porvorimgoa,38327520,2,169234
WM-TL10,2023,9/1/2023,328,MT,104,9865602,9/18/2023,Mettupalayam,94723640,79,6139485
WM-200D,2023,12/1/2023,242,MT,121,9866166,12/13/2023,Thoppumpady,10773834,17,1438489
FreshBreeze-300,2023,4/1/2023,765,E-com,103,9866499,4/19/2023,Khanna,69544431,44,5381112
WM-TL10,2024,2/1/2024,338,Normal Trade,118,9866775,2/5/2024,Raipur district,27332490,62,4818330
TurboConvection O9,2024,2/1/2024,858,E-com,107,9866857,2/11/2024,Cachar,92490371,6,498084
WM-TL10,2023,6/1/2023,658,E-com,108,9866902,7/25/2023,Dist nizamabad,51383995,75,5828625
WM-200D,2024,10/1/2024,765,Normal Trade,113,9867252,10/12/2024,Balahar vinju,35809507,54,4569318
WM-101SA,2022,3/1/2022,658,MT,108,9867708,3/28/2022,Bhadradri kothagudem,48628739,73,8290245
CoolBox R1000,2022,10/1/2022,303,Normal Trade,124,9868030,10/25/2022,Narasapuram,26678492,60,4617240
TurboConvection O9,2024,8/1/2024,125,Normal Trade,101,9868236,8/23/2024,Almatti,67872489,16,1328224
PowerMix,2024,3/1/2024,765,Normal Trade,103,9868411,3/17/2024,Panchkula,70069691,34,3815786
PowerMix,2024,3/1/2024,125,E-com,101,9868415,5/11/2024,Sagara,76141583,54,6060366
CleanAir-C100,2024,12/1/2024,195,MT,116,9868569,12/9/2024,Purnea,28320085,23,2145417
WM-TL10,2022,3/1/2022,323,Normal Trade,117,9868971,3/22/2022,Hadapsar,66025173,74,5750910
FreshBreeze-300,2022,6/1/2022,189,MT,110,9869241,6/19/2022,Bharatpur,89834428,14,1712172
WM-101SA,2023,1/1/2023,323,Normal Trade,117,9869529,1/25/2023,Kannad,82443465,7,794955
LuxFridge R5000,2024,12/1/2024,754,MT,122,9869719,12/21/2024,Chhotaudepur,NULL,9,744012
PowerMix,2024,6/1/2024,350,E-com,102,9870081,7/30/2024,Salepur,83322941,37,4152473
TopCool R1000,2024,9/1/2024,858,Normal Trade,107,9870326,9/22/2024,Kamrup,30552542,44,3454440
TurboConvection O9,2022,1/1/2022,323,MT,117,9870442,1/30/2022,Sholapur,80753302,11,913154
FreshBreeze-300,2023,3/1/2023,858,MT,107,9870458,5/15/2023,Kamrup,65548895,15,1834470
CleanAir-C100,2024,3/1/2024,818,E-com,109,9870460,5/7/2024,Prathvipur,27502719,82,7648878
LuxFridge R5000,2023,3/1/2023,765,Normal Trade,103,9870703,3/17/2023,Jammu,89253930,13,1074684
FreshFreeze R2800,2022,3/1/2022,189,E-com,110,9871204,5/10/2022,Khatu shyam ji,89846877,68,5369212
FreshBreeze-300,2022,6/1/2022,338,E-com,118,9871649,7/26/2022,Bhatapara,45036503,18,2201364
PowerMix,2023,6/1/2023,242,E-com,105,9872833,7/30/2023,Trivandrummg road,91163313,11,1234519
FreshFreeze R2800,2022,9/1/2022,859,E-com,120,9872941,9/1/2022,Andheri west,87713623,34,2684606
FreshFreeze R2800,2022,6/1/2022,765,E-com,103,9873077,7/25/2022,Nangal,29269124,46,3632114
TurboConvection O9,2022,2/1/2022,242,MT,121,9873546,2/28/2022,Karukutty angamaly,55181012,12,996168
WM-101SA,2024,3/1/2024,130,MT,114,9873699,5/24/2024,Gondia,50532530,26,2952690
FreshFreeze R2800,2024,10/1/2024,765,E-com,113,9874133,10/1/2024,Dharamshala,NULL,29,2289811
WM-TL10,2022,3/1/2022,754,MT,122,9874152,5/14/2022,Baroda,11049999,52,4041180
WM-101SA,2023,12/1/2023,132,Normal Trade,112,9874251,12/26/2023,Prayagraj,21766833,71,8063115
TurboConvection O9,2023,12/1/2023,338,Normal Trade,118,9874259,12/12/2023,Nagpur,40992724,14,1162196
CoolBox R1000,2022,9/1/2022,195,Normal Trade,116,9874478,9/5/2022,Gazipur,56828593,63,4848102
FreshFreeze R2800,2022,8/1/2022,195,MT,116,9875004,8/6/2022,Kahalgaon,80047790,5,394795
UltraCool R8000,2022,1/1/2022,818,Normal Trade,109,9875180,1/22/2022,Narsighpur,77042862,26,1704664
WM-TL10,2023,6/1/2023,303,E-com,124,9875379,7/15/2023,Tenali,67879700,8,621720
FreshFreeze R2800,2023,11/1/2023,242,Normal Trade,121,9875599,11/27/2023,Perumbavoor,45497733,18,1421262
FreshFreeze R2800,2022,8/1/2022,323,Normal Trade,117,9875603,8/26/2022,Mumbai,22730212,45,3553155
LuxFridge R5000,2024,1/1/2024,195,E-com,116,9876595,1/18/2024,Chhapra,59836975,82,6778776
WM-200D,2023,11/1/2023,189,MT,110,9876598,11/23/2023,Baran,37058295,29,2453893
PowerMix,2023,6/1/2023,350,Normal Trade,102,9876707,6/8/2023,Jharsuguda,95460732,23,2581267
TopCool R1000,2023,10/1/2023,132,Normal Trade,112,9876767,10/21/2023,Kheri,79030673,73,5731230
BakePro O3000,2023,2/1/2023,303,E-com,123,9877175,2/18/2023,Amalapuram,50164480,55,3308085
FreshCool R2000,2022,11/1/2022,323,MT,117,9877472,11/8/2022,Akola,98638976,31,5267365
WM-101SA,2023,11/1/2023,242,Normal Trade,105,9877514,11/3/2023,Calicut,25845497,37,4201905
TurboConvection O9,2023,2/1/2023,130,Normal Trade,114,9877751,2/26/2023,Nashik,68738639,36,2988504
WM-101SA,2024,10/1/2024,130,Normal Trade,114,9878019,10/4/2024,Ambikapur,NULL,66,7495290
TurboConvection O9,2023,8/1/2023,242,Normal Trade,111,9878239,8/24/2023,Kottakkal,72111726,72,5977008
FreshFreeze R2800,2023,3/1/2023,195,E-com,116,9878269,3/28/2023,Sasaram,24554667,37,2921483
WM-200D,2023,4/1/2023,350,Normal Trade,102,9878299,4/12/2023,Baripada,76145774,25,2115425
TopCool R1000,2024,3/1/2024,338,E-com,118,9878705,3/19/2024,Supela,26376401,60,4710600
CleanAir-C100,2022,8/1/2022,858,E-com,107,9878828,8/27/2022,Kamrup,59874480,27,2518533
WM-TL10,2023,10/1/2023,350,MT,102,9878831,10/24/2023,Pratapnagari,49933235,23,1787445
WM-200D,2022,11/1/2022,859,MT,120,9878833,11/8/2022,Dahisar,28033466,73,6177041
FreshBreeze-300,2022,8/1/2022,754,MT,100,9879099,8/24/2022,Amroli,75892915,42,5136516
LuxFridge R5000,2023,6/1/2023,858,Normal Trade,107,9879403,7/15/2023,Cachar,47896986,21,1736028
WM-101SA,2022,8/1/2022,765,MT,103,9879857,8/24/2022,Mukstar,36800734,53,6018945
FreshCool R2000,2024,4/1/2024,854,E-com,115,9879906,4/18/2024,Etah,64564323,49,8325835
FreshBreeze-300,2024,12/1/2024,859,E-com,120,9880006,12/11/2024,Sanpada,10667294,55,6726390
UltraCool R8000,2023,6/1/2023,754,E-com,100,9880342,7/29/2023, bhiwandi,62091796,21,1376844
LuxFridge R5000,2022,3/1/2022,833,E-com,119,9880506,3/31/2022,Andheri,58675339,60,4960080
CoolBox R1000,2023,12/1/2023,195,MT,116,9880529,12/2/2023,Anishabad,30085938,36,2770344
LuxFridge R5000,2022,1/1/2022,242,E-com,105,9880742,1/15/2022,Pampakuda,35855513,16,1322688
WM-TL10,2023,6/1/2023,754,Normal Trade,122,9881290,7/31/2023,Anand,48801083,60,4662900
FreshBreeze-300,2023,6/1/2023,132,MT,112,9881480,6/11/2023,Auraiya,53886413,1,122298
FreshBreeze-300,2022,3/1/2022,754,Normal Trade,100,9881663,5/10/2022,Junagadh,90376522,42,5136516
CoolBox R1000,2024,9/1/2024,242,MT,111,9881980,9/21/2024,Chengannur,10867233,78,6002412
CoolBox R1000,2022,10/1/2022,765,Normal Trade,103,9882026,10/29/2022,Abohar,85992943,61,4694194
PowerMix,2023,12/1/2023,189,MT,110,9882586,12/23/2023,Delhi,35392608,55,6172595
TurboConvection O9,2022,12/1/2022,658,MT,108,9882945,12/9/2022,Palakkad,28992452,70,5810980
BakePro O3000,2023,9/1/2023,754,MT,100,9883346,9/24/2023,Gandhinagar,73340713,43,2586321
CoolBox R1000,2022,10/1/2022,350,E-com,102,9883433,10/10/2022,Ranapur,38307849,9,692586
WM-TL10,2022,9/1/2022,242,Normal Trade,105,9883500,9/5/2022,Thiruvanathapuram,24135842,17,1321155
CoolBox R1000,2023,3/1/2023,242,Normal Trade,105,9885104,3/20/2023,Thammanam,96602341,55,4232470
WM-TL10,2023,8/1/2023,754,E-com,100,9885199,8/11/2023,Sholapur,42005288,3,233145
WM-TL10,2022,10/1/2022,754,E-com,100,9885323,10/21/2022,Palanpur,27931112,45,3497175
WM-101SA,2022,11/1/2022,303,E-com,124,9885419,11/3/2022,Ganapavaram,53065760,7,794955
FreshFreeze R2800,2022,4/1/2022,350,E-com,102,9885420,4/11/2022,Nabarangpur,95757950,33,2605647
TopCool R1000,2024,2/1/2024,189,MT,110,9885504,2/27/2024,Jodhour,42360212,65,5103150
UltraCool R8000,2022,10/1/2022,130,Normal Trade,114,9885729,10/25/2022,Khamgaon,39866303,43,2819252
BakePro O3000,2024,3/1/2024,242,Normal Trade,121,9885964,5/10/2024,Iringalakuda,95057820,78,4691466
FreshCool R2000,2023,12/1/2023,765,E-com,103,9886051,12/19/2023,Kharar,92684135,36,6116940
FreshFreeze R2800,2024,10/1/2024,754,Normal Trade,122,9886057,10/27/2024,Gujarat,NULL,20,1579180
LuxFridge R5000,2022,3/1/2022,792,MT,106,9886335,5/25/2022,Sanata cruz,83427796,32,2645376
BakePro O3000,2023,2/1/2023,328,MT,104,9886403,2/22/2023,Cuddalore,61165637,58,3488526
BakePro O3000,2024,3/1/2024,858,Normal Trade,107,9886887,3/15/2024,Thangal bazar,27979051,71,4270437
LuxFridge R5000,2022,12/1/2022,195,E-com,116,9887167,12/2/2022,Forbesganj,55781555,23,1901364
WM-TL10,2022,8/1/2022,189,Normal Trade,110,9887313,8/20/2022,Bharatpur,47832768,7,544005
BakePro O3000,2022,12/1/2022,189,MT,110,9888027,12/20/2022,Jaisalmer,87436900,2,120294
CoolBox R1000,2022,8/1/2022,328,Normal Trade,104,9888179,8/30/2022,Chengalpattu district,67629607,53,4078562
CoolBox R1000,2023,1/1/2023,858,MT,107,9888234,1/30/2023,Bokakhat,11414309,37,2847298
PowerMix,2022,11/1/2022,754,Normal Trade,100,9888385,11/16/2022,Selvassa,70427249,54,6060366
PowerMix,2022,1/1/2022,765,E-com,113,9888812,1/12/2022,Sri muktsar sahib,41966313,43,4825847
FreshFreeze R2800,2022,10/1/2022,765,Normal Trade,113,9889026,10/25/2022,Zirakpur,76879246,46,3632114
CoolBox R1000,2022,4/1/2022,242,MT,121,9889042,4/18/2022,Manjeri malappuram,49218882,24,1846896
WM-TL10,2023,8/1/2023,858,E-com,107,9889191,8/24/2023,Lucknow,42082935,63,4896045
FreshBreeze-300,2022,11/1/2022,338,E-com,118,9889215,11/16/2022,Jagdalpur,50044631,62,7582476
BakePro O3000,2024,3/1/2024,754,MT,100,9889493,5/15/2024,Kalol,73387461,2,120294
CoolBox R1000,2022,12/1/2022,189,E-com,110,9889826,12/1/2022,Suratgarh,62284317,54,4155516
FreshFreeze R2800,2023,3/1/2023,323,Normal Trade,117,9890054,5/21/2023,Lonand,74068414,49,3868991
CleanAir-C100,2022,2/1/2022,242,Normal Trade,111,9890511,2/15/2022,Kannur,17769049,2,186558
LuxFridge R5000,2024,6/1/2024,658,Normal Trade,108,9890570,6/4/2024,Khammam,34554763,36,2976048
CleanAir-C100,2023,12/1/2023,792,E-com,106,9890703,12/5/2023,Aquem,36991833,42,3917718
PowerMix,2024,3/1/2024,765,E-com,103,9890863,3/28/2024,Jammu and kashmir,37637454,61,6845969
LuxFridge R5000,2024,12/1/2024,242,Normal Trade,105,9891787,12/11/2024,Thiruvanthapuram,NULL,5,413340
CleanAir-C100,2023,3/1/2023,328,Normal Trade,104,9892494,3/17/2023,Tirupattur,95569389,49,4570671
WM-101SA,2022,3/1/2022,189,MT,110,9893242,3/19/2022,Gharasana,39942286,73,8290245
FreshCool R2000,2022,12/1/2022,189,E-com,110,9894713,12/15/2022,Banswara,83614224,51,8665665
UltraCool R8000,2022,1/1/2022,338,E-com,118,9895187,1/4/2022,Surajpur,52980628,6,393384
FreshCool R2000,2022,10/1/2022,754,E-com,100,9895230,10/5/2022,Bhavanagar,32491709,29,4927535
UltraCool R8000,2023,2/1/2023,195,MT,116,9895786,2/6/2023,Bihar,17542585,9,590076
PowerMix,2022,6/1/2022,658,Normal Trade,108,9895831,7/25/2022,Jogulamba district,27902848,17,1907893
FreshFreeze R2800,2022,6/1/2022,754,Normal Trade,122,9895876,7/8/2022,Morbi,56235839,31,2447729
LuxFridge R5000,2024,3/1/2024,242,E-com,111,9896872,5/20/2024,Kollam,62788622,1,82668
TopCool R1000,2022,10/1/2022,130,E-com,114,9897218,10/3/2022,Khamgaon,98782416,52,4082520
WM-200D,2022,1/1/2022,854,Normal Trade,115,9897858,1/20/2022,Muradnagar,10076758,15,1269255
PowerMix,2024,1/1/2024,765,E-com,113,9897879,1/14/2024,Chamba,77808988,45,5050305
LuxFridge R5000,2023,4/1/2023,242,MT,121,9898037,4/30/2023,Thamarassery,16519170,7,578676
LuxFridge R5000,2023,2/1/2023,792,E-com,106,9898646,2/13/2023,Pune,57361445,47,3885396
CleanAir-C100,2023,9/1/2023,189,MT,110,9898656,9/1/2023,Jodhpur,32372707,17,1585743
CleanAir-C100,2024,6/1/2024,818,E-com,109,9898935,7/21/2024,Katni,81774964,22,2052138
TopCool R1000,2024,2/1/2024,818,Normal Trade,109,9899034,2/2/2024,Harda,68106835,72,5652720
FreshBreeze-300,2024,10/1/2024,303,E-com,124,9899342,10/2/2024,Kakinada,NULL,66,8071668
TurboConvection O9,2023,9/1/2023,189,Normal Trade,110,9899410,9/24/2023,Jodhpur,90592995,14,1162196
PowerMix,2024,11/1/2024,189,E-com,110,9899661,11/11/2024,Jodhpur,98173123,58,6509282
TurboConvection O9,2022,4/1/2022,765,E-com,113,9900022,4/1/2022,Bathinda,38874646,2,166028
BakePro O3000,2023,4/1/2023,189,MT,110,9900282,4/23/2023,Khatu shyam ji,57278642,46,2766762
CleanAir-C100,2024,10/1/2024,792,Normal Trade,106,9900294,10/19/2024,Siolim,73734252,52,4850508
PowerMix,2022,8/1/2022,130,E-com,114,9900345,8/6/2022,Parbhani,31797774,50,5611450
TurboConvection O9,2024,6/1/2024,303,MT,123,9900376,7/23/2024,Kurnool,79741871,16,1328224
WM-200D,2023,10/1/2023,328,MT,104,9900451,10/2/2023,Coimbatore,85603667,52,4400084
LuxFridge R5000,2024,4/1/2024,130,MT,114,9900636,4/29/2024,Bilaspur,11188832,18,1488024
FreshBreeze-300,2024,10/1/2024,792,Normal Trade,106,9900657,10/12/2024,Mapusa,NULL,77,9416946
LuxFridge R5000,2022,1/1/2022,132,Normal Trade,112,9901166,1/15/2022,Kanpur,10937251,48,3968064
TopCool R1000,2024,6/1/2024,195,Normal Trade,116,9901266,6/22/2024,Gazipur,49580505,65,5103150
WM-101SA,2023,3/1/2023,338,Normal Trade,118,9901345,5/12/2023,Supela,80470377,11,1249215
PowerMix,2024,6/1/2024,130,E-com,114,9901791,6/10/2024,Chikani donga,94300224,30,3366870
WM-TL10,2024,6/1/2024,792,E-com,106,9901867,6/30/2024,Sanata cruz,15164470,14,1088010
TurboConvection O9,2023,11/1/2023,765,MT,103,9902202,11/15/2023,Mandi,89463428,29,2407406
UltraCool R8000,2024,6/1/2024,854,E-com,115,9902508,6/29/2024,Nagla,82582660,34,2229176
BakePro O3000,2024,3/1/2024,323,E-com,117,9902720,3/21/2024,Porvorimgoa,33206922,18,1082646
FreshBreeze-300,2022,2/1/2022,854,E-com,115,9902776,2/5/2022,Tijara,99955279,45,5503410
FreshCool R2000,2024,6/1/2024,242,E-com,111,9902792,6/24/2024,Karunagappally,82159798,2,339830
WM-TL10,2022,3/1/2022,338,Normal Trade,118,9903425,3/17/2022,Akola,20495780,16,1243440
WM-TL10,2023,9/1/2023,323,MT,117,9903444,9/23/2023,Parli vaijinath,48639267,34,2642310
BakePro O3000,2023,11/1/2023,792,Normal Trade,106,9904322,11/12/2023,Margao,57723081,36,2165292
WM-200D,2023,12/1/2023,818,E-com,109,9904348,12/20/2023,Indore,57842293,66,5584722
WM-TL10,2024,10/1/2024,350,E-com,102,9904386,10/6/2024,Sambalpur,NULL,42,3264030
WM-TL10,2022,3/1/2022,130,E-com,114,9904645,5/15/2022,Raipur,92053054,19,1476585
BakePro O3000,2023,9/1/2023,765,E-com,113,9904849,9/4/2023,Hamirpur,82838996,40,2405880
TurboConvection O9,2024,3/1/2024,350,MT,102,9904979,5/29/2024,Bhubnaeswar,31900720,19,1577266
FreshBreeze-300,2024,6/1/2024,854,MT,115,9905370,7/31/2024,Yamunanagar,22717453,30,3668940
CoolBox R1000,2024,6/1/2024,792,E-com,106,9905796,6/25/2024,Aquem,91109856,6,461724
