Invoice_No,OBD_No,Billing_Date,Billing_Amount,IOD_Date,Delivery_Days
7073818,28973437,10/29/2023,53.8678,12/23/2023,50
2151330,19377308,10/29/2023,14.11238,10/30/2023,1
3128658,61880135,10/29/2023,51.8166,12/19/2023,50
5409880,61845501,10/29/2023,49.25056,12/22/2023,50
1688291,99068057,10/29/2023,32.93385,12/2/2023,31
4706007,95851936,10/29/2023,28.05725,10/30/2023,3
6970859,96577053,10/29/2023,13.83381,10/30/2023,4
8075620,97086700,10/29/2023,6.99435,10/30/2023,2
8153068,64070952,10/29/2023,21.63612,11/1/2023,1
9551602,56858360,10/29/2023,68.45969,12/22/2023,54
2785542,40308351,10/29/2023,53.9591,12/23/2023,52
4908505,58755757,10/29/2023,5.59674,10/30/2023,2
6114860,93760970,10/29/2023,37.3032,11/20/2023,20
1071662,25508411,10/29/2023,60.79366,12/22/2023,53
8811573,42111722,10/29/2023,37.37148,12/23/2023,53
9597402,20549157,10/29/2023,30.30885,12/6/2023,36
3468179,49733158,10/29/2023,45.00663,12/20/2023,47
3369750,55502779,10/30/2023,3.2782,10/31/2023,0
3905824,90683906,10/30/2023,33.08085,12/22/2023,50
9047740,89583095,10/30/2023,39.84672,12/6/2023,34
9561089,89525475,10/30/2023,9.23448,10/31/2023,2
3920992,54398746,10/30/2023,24.09165,11/30/2023,27
4501267,27020143,10/30/2023,67.966,12/11/2023,39
9739850,70436720,10/30/2023,86.41633,12/21/2023,51
8686718,21507650,10/30/2023,30.5745,10/31/2023,1
5034633,16812646,10/30/2023,52.11294,12/21/2023,50
2541860,91678422,10/30/2023,13.5932,10/31/2023,3
8467477,23054921,10/30/2023,60.79366,12/24/2023,55
7339129,52616477,10/30/2023,45.6577,12/23/2023,53
2487572,82402858,10/30/2023,27.63565,12/3/2023,31
2290777,75952595,10/30/2023,5.09745,10/31/2023,4
4399598,59473772,10/30/2023,28.91649,11/17/2023,16
1193127,60241702,10/30/2023,33.68232,12/19/2023,48
3031316,90807852,10/30/2023,29.17954,11/20/2023,16
7706354,31082657,10/30/2023,112.1439,12/19/2023,48
3595862,34737005,10/30/2023,41.55516,12/23/2023,53
6884702,25025239,10/30/2023,13.23234,10/31/2023,1
5167075,79296810,10/30/2023,17.70228,10/31/2023,2
4237187,56816177,10/31/2023,44.63332,12/24/2023,53
4988524,19407303,10/31/2023,60.18945,12/23/2023,48
6998442,13298373,10/31/2023,54.5112,11/2/2023,1
1512899,16689317,10/31/2023,44.63332,12/20/2023,48
1296835,55311536,10/31/2023,103.64815,12/20/2023,49
3336525,88913244,10/31/2023,4.6629,11/1/2023,1
8496508,91014816,10/31/2023,49.6008,12/24/2023,51
2971297,43120123,10/31/2023,49.82864,12/20/2023,47
3509644,88788368,10/31/2023,32.15446,12/14/2023,41
4418084,48133464,10/31/2023,14.21262,11/1/2023,4
5272595,32456264,10/31/2023,33.08085,12/21/2023,47
2845435,11488873,10/31/2023,16.16034,11/1/2023,1
7601083,18228478,10/31/2023,49.82864,12/23/2023,51
8199086,13442275,10/31/2023,88.66091,12/24/2023,52
1578518,91833854,10/31/2023,28.9338,11/4/2023,2
7200314,85876997,10/31/2023,0.82668,11/1/2023,2
7904546,87622366,10/31/2023,12.49215,11/1/2023,2
3809849,88769634,10/31/2023,47.12076,12/20/2023,47
4085098,13100576,10/31/2023,40.67686,11/22/2023,20
3784106,28994170,10/31/2023,26.9339,11/18/2023,15
5674174,82522192,10/31/2023,3.73116,11/1/2023,4
7514702,10594718,10/31/2023,35.69602,11/4/2023,2
7867732,22084307,10/31/2023,84.17175,12/22/2023,48
8375620,75535518,10/31/2023,1.22298,11/1/2023,1
4082639,94578152,11/1/2023,34.74196,11/14/2023,11
5059047,59991642,11/1/2023,45.4674,12/24/2023,52
2742896,11984025,11/1/2023,33.00063,11/7/2023,5
9945913,20762437,11/1/2023,21.15425,11/2/2023,2
8415493,78536500,11/1/2023,3.2782,11/2/2023,0
7270343,41639383,11/1/2023,19.2385,11/2/2023,1
5561139,48208680,11/1/2023,24.69038,11/2/2023,0
8684897,59584228,11/1/2023,74.60178,12/24/2023,51
8442935,24032975,11/1/2023,5.44005,11/2/2023,2
8952220,95706040,11/1/2023,46.58581,12/22/2023,51
6022039,38477970,11/1/2023,1.65336,11/2/2023,2
3208458,74157929,11/1/2023,43.76931,11/8/2023,7
6810442,23458961,11/1/2023,28.39125,11/2/2023,3
7834905,13565689,11/1/2023,86.3094,12/21/2023,47
1879382,90289763,11/1/2023,19.46191,11/2/2023,4
4400815,29933377,11/1/2023,9.3279,11/2/2023,1
3117134,39101773,11/1/2023,66.26685,12/9/2023,36
2878321,21207286,11/1/2023,56.21424,12/25/2023,54
8920040,14259382,11/1/2023,40.89996,12/26/2023,52
6745050,95615203,11/2/2023,37.90032,11/24/2023,20
7960756,96979318,11/2/2023,18.0441,12/3/2023,30
8075907,16529832,11/2/2023,66.26685,11/17/2023,12
5925168,98864649,11/2/2023,31.27644,12/22/2023,49
9739149,26935418,11/2/2023,46.29408,12/23/2023,48
5266771,17073706,11/2/2023,33.7593,11/13/2023,7
2609337,49412278,11/2/2023,58.70304,11/3/2023,0
7608570,97017694,11/2/2023,60.34764,12/26/2023,49
5563314,95743156,11/2/2023,43.42745,12/22/2023,48
1043761,27030684,11/2/2023,25.18533,11/19/2023,12
2056142,47850340,11/2/2023,80.80488,12/26/2023,54
6922990,79101242,11/2/2023,134.23285,12/24/2023,49
9143206,49660101,11/2/2023,23.23662,11/3/2023,2
8295010,68714012,11/2/2023,47.12076,12/27/2023,52
1583133,20313372,11/2/2023,9.0852,11/3/2023,0
9769763,39204346,11/2/2023,3.93384,11/3/2023,1
3751363,26581824,11/2/2023,35.54724,11/17/2023,12
9515901,95311448,11/2/2023,43.86378,12/26/2023,53
9983322,72393578,11/2/2023,37.91238,11/29/2023,24
6256438,60565655,11/2/2023,31.42412,11/22/2023,18
5660049,83118676,11/2/2023,24.25254,12/20/2023,44
2826831,65963010,11/3/2023,43.86378,12/25/2023,49
9970343,39976031,11/3/2023,36.37881,12/11/2023,35
1555218,81186905,11/3/2023,20.52138,11/4/2023,3
7555499,35633381,11/3/2023,4.89192,11/4/2023,1
5200476,13471527,11/3/2023,52.58814,11/14/2023,8
9877514,25845497,11/3/2023,42.01905,11/4/2023,1
1256807,91523189,11/3/2023,34.6293,12/2/2023,27
6072316,40783501,11/3/2023,20.77758,12/22/2023,49
3583206,76890827,11/3/2023,7.86768,11/4/2023,4
3419432,70247013,11/3/2023,65.2953,12/23/2023,47
1428379,90996371,11/3/2023,14.62126,11/4/2023,1
6680573,28724692,11/3/2023,33.6687,12/6/2023,29
2681625,44868454,11/3/2023,14.43528,11/4/2023,3
4667567,44094915,11/3/2023,53.7342,12/28/2023,52
1277872,97583530,11/3/2023,4.21029,11/4/2023,1
6509692,50101876,11/3/2023,54.5112,11/6/2023,1
5431291,71111149,11/3/2023,34.79099,12/22/2023,46
5373809,17332766,11/3/2023,52.2399,12/13/2023,37
7272755,42680207,11/3/2023,130.83455,12/27/2023,54
8531486,61321020,11/3/2023,80.71668,12/25/2023,48
3576595,47598487,11/4/2023,52.6017,12/27/2023,52
7217147,19255216,11/4/2023,13.42303,11/5/2023,1
6086984,70697931,11/4/2023,43.92788,12/27/2023,49
6511594,68158474,11/4/2023,4.61724,11/5/2023,1
1909643,65135274,11/4/2023,14.9169,11/5/2023,0
3089581,67896256,11/4/2023,39.99404,12/27/2023,49
9717342,26979775,11/4/2023,66.22809,12/27/2023,51
8811741,13779742,11/4/2023,5.38678,11/5/2023,2
6660786,77553897,11/4/2023,43.99742,12/24/2023,47
5808970,46465282,11/4/2023,129.1354,12/28/2023,50
3233173,35788800,11/4/2023,50.78964,12/24/2023,48
4940961,61773731,11/4/2023,10.15404,11/5/2023,1
5193728,67725856,11/4/2023,21.15425,11/5/2023,4
4172607,81869344,11/4/2023,52.8462,12/27/2023,49
8966303,53268406,11/4/2023,37.03557,12/5/2023,30
5614756,73311504,11/5/2023,67.00335,12/26/2023,46
7793351,42345261,11/5/2023,36.37881,11/20/2023,11
3401250,21041247,11/5/2023,47.94744,12/30/2023,52
6293259,84514623,11/5/2023,7.81911,11/6/2023,4
6780168,89708841,11/5/2023,60.60022,12/28/2023,50
4823590,79331793,11/5/2023,9.13154,11/6/2023,0
8836327,20807157,11/5/2023,1.22298,11/6/2023,4
5235981,38450323,11/5/2023,65.15509,12/25/2023,46
9033348,22976798,11/5/2023,40.40244,11/13/2023,7
5168199,44454686,11/5/2023,30.6189,11/8/2023,3
6424321,96227411,11/5/2023,57.53956,12/29/2023,51
4946534,84226768,11/5/2023,13.23234,11/6/2023,4
5088109,15790734,11/5/2023,22.53735,12/5/2023,27
7213792,19803608,11/5/2023,16.16034,11/6/2023,3
9276815,96046600,11/6/2023,48.9192,12/12/2023,34
8187084,60079518,11/6/2023,38.92382,12/17/2023,37
6094229,33739994,11/6/2023,39.24654,12/30/2023,53
3110318,70477706,11/6/2023,20.98305,11/30/2023,19
7781026,43348522,11/6/2023,10.22085,11/7/2023,1
6890185,63712506,11/6/2023,53.69212,12/31/2023,52
8869814,62380683,11/6/2023,40.01608,12/29/2023,50
9807052,65843346,11/6/2023,34.51323,12/16/2023,37
8017900,99613408,11/6/2023,7.10631,11/7/2023,1
2561327,39830286,11/6/2023,39.68064,12/4/2023,25
2126711,86725912,11/6/2023,44.29035,11/10/2023,3
5111189,17504615,11/6/2023,51.0315,12/29/2023,51
7511820,49030736,11/7/2023,28.10712,12/12/2023,31
4469813,99337440,11/7/2023,41.97555,11/15/2023,5
3617462,97252676,11/7/2023,13.85172,11/8/2023,1
7490106,26801640,11/7/2023,10.8801,11/8/2023,1
9385512,52012319,11/7/2023,17.2722,11/8/2023,0
3192840,50358916,11/7/2023,42.70437,12/28/2023,50
2183684,31882161,11/7/2023,22.38696,11/8/2023,4
7897388,24062334,11/7/2023,40.7796,11/8/2023,1
4285175,92447104,11/7/2023,39.74775,11/15/2023,6
3582508,18491684,11/7/2023,46.48784,12/30/2023,50
8702631,30015215,11/7/2023,26.05647,11/14/2023,3
3583091,60229580,11/7/2023,39.69702,12/31/2023,52
8531214,64878236,11/7/2023,38.92382,11/9/2023,2
4958617,82998067,11/7/2023,3.66894,11/8/2023,2
4154776,61529691,11/7/2023,40.67686,11/26/2023,15
6866549,38886374,11/7/2023,54.56088,12/28/2023,50
8541460,62707754,11/7/2023,27.9774,12/18/2023,36
3043939,44916487,11/7/2023,62.37761,12/31/2023,50
6043230,16196330,11/7/2023,18.64557,11/27/2023,18
6115834,54770958,11/7/2023,7.8959,11/8/2023,2
2649056,78550839,11/8/2023,35.3295,12/23/2023,42
4763487,27610141,11/8/2023,14.76345,11/9/2023,3
7987624,30094705,11/8/2023,41.6103,12/31/2023,49
1158547,33002714,11/8/2023,49.38076,12/8/2023,29
2299240,84232291,11/8/2023,20.667,11/9/2023,1
6603893,11950793,11/8/2023,16.4871,11/9/2023,3
5585854,64280598,11/8/2023,13.99185,11/9/2023,1
6845789,24037532,11/8/2023,44.82756,12/30/2023,49
9363326,93940940,11/8/2023,54.15488,12/28/2023,46
8127058,89475703,11/8/2023,15.89874,11/9/2023,1
4624320,68755967,11/8/2023,45.426,11/12/2023,1
1526788,32015250,11/8/2023,53.81112,12/1/2023,22
1872132,68941113,11/8/2023,46.629,1/2/2024,51
1930366,80755700,11/8/2023,21.7602,11/26/2023,13
7835998,16190199,11/8/2023,34.86588,11/18/2023,6
1719787,17083848,11/8/2023,11.7765,11/9/2023,1
8271396,27688070,11/9/2023,29.5317,12/8/2023,27
2052513,58932860,11/9/2023,15.8991,11/10/2023,2
1928728,13537149,11/9/2023,24.25254,11/15/2023,5
2318772,67016371,11/9/2023,22.08895,11/10/2023,0
4214348,35529407,11/9/2023,81.92717,1/1/2024,53
2095468,88716610,11/9/2023,26.4231,11/22/2023,8
3613642,28137593,11/9/2023,60.79843,1/2/2024,50
6949300,91108640,11/9/2023,16.32015,11/10/2023,3
4202560,19809109,11/9/2023,14.92464,11/10/2023,2
7176462,18808386,11/9/2023,33.85976,12/13/2023,31
1287807,58640295,11/9/2023,5.44005,11/10/2023,0
9373297,75812955,11/9/2023,54.78924,12/31/2023,50
8682481,91267783,11/9/2023,86.65665,12/29/2023,47
8524049,85027178,11/9/2023,50.48428,12/31/2023,49
7399181,86250555,11/9/2023,9.02205,11/10/2023,2
7527837,56837430,11/9/2023,61.43036,1/1/2024,51
4517937,52292266,11/9/2023,29.5038,11/26/2023,12
4012913,81018814,11/9/2023,26.05647,11/27/2023,14
2619836,36137395,11/9/2023,122.3388,12/30/2023,49
3621766,59839839,11/9/2023,55.2713,1/3/2024,54
6110378,55053851,11/10/2023,43.15467,1/1/2024,48
2403154,22802899,11/10/2023,18.0441,11/19/2023,5
1685757,59066128,11/10/2023,22.00042,11/30/2023,19
5233170,15013131,11/10/2023,8.68549,11/11/2023,1
7465343,37359832,11/10/2023,14.9169,11/11/2023,2
4384236,32006802,11/10/2023,6.92586,11/11/2023,3
3885423,12037109,11/10/2023,57.48006,12/5/2023,20
7043474,24480943,11/10/2023,17.2722,11/11/2023,2
2231188,17918347,11/10/2023,44.58352,1/3/2024,53
5902673,63483692,11/10/2023,8.54865,11/11/2023,1
1770320,44123116,11/10/2023,13.6278,11/11/2023,1
4263591,71036720,11/10/2023,6.31672,11/11/2023,1
2071919,51415399,11/10/2023,48.97826,1/1/2024,48
8918538,50750934,11/10/2023,69.02646,12/30/2023,50
3483052,88400641,11/10/2023,11.89405,11/11/2023,3
9912949,68325999,11/10/2023,15.03675,11/11/2023,3
8227662,80518260,11/10/2023,5.90076,11/11/2023,1
1492554,18659440,11/10/2023,13.08218,11/11/2023,3
7199679,44640057,11/10/2023,64.73205,1/3/2024,52
7388424,16475229,11/10/2023,34.1946,12/20/2023,37
1780146,94992096,11/10/2023,3.88575,11/11/2023,1
4190081,93359286,11/10/2023,6.5564,11/11/2023,1
4018190,23587062,11/10/2023,1.22298,11/11/2023,4
4242553,43345857,11/10/2023,95.1524,1/4/2024,54
5791184,75927774,11/11/2023,34.6293,12/5/2023,21
1917249,42168745,11/11/2023,47.40615,1/4/2024,53
8882311,41852169,11/11/2023,18.64557,12/18/2023,35
6408871,11089461,11/11/2023,19.09322,11/12/2023,1
1622850,84540900,11/11/2023,24.25254,12/8/2023,24
2713528,31796090,11/11/2023,11.57352,11/12/2023,1
3036124,36975128,11/11/2023,3.9255,11/12/2023,4
9561890,47756962,11/11/2023,32.32068,11/15/2023,1
7255876,56911526,11/11/2023,50.7702,12/31/2023,46
7807847,22447447,11/11/2023,7.61553,11/12/2023,2
1857515,57749836,11/11/2023,41.46233,11/20/2023,7
9116967,74913616,11/11/2023,6.2172,11/12/2023,0
1536842,71018478,11/11/2023,44.00084,1/3/2024,48
5768827,85701885,11/11/2023,53.69212,1/4/2024,52
2323225,73875162,11/11/2023,83.25835,12/30/2023,45
8973433,47213976,11/11/2023,18.6516,11/12/2023,0
9993160,74913872,11/12/2023,49.38076,11/13/2023,3
5186432,66824387,11/12/2023,8.54865,11/13/2023,1
7358879,16925899,11/12/2023,5.07702,11/13/2023,1
5314614,92555542,11/12/2023,50.9745,11/14/2023,3
2337494,35393231,11/12/2023,31.7982,11/30/2023,13
2037921,38032933,11/12/2023,72.6816,1/6/2024,54
7015793,79804420,11/12/2023,40.89996,1/4/2024,51
9849280,30251380,11/12/2023,54.5112,11/19/2023,6
4880976,20724388,11/12/2023,55.40688,1/2/2024,50
3144606,17389878,11/12/2023,79.4955,1/4/2024,48
1226547,77947873,11/12/2023,67.00335,1/3/2024,50
1907270,38386094,11/12/2023,65.2953,1/3/2024,49
6538054,23381341,11/12/2023,22.89811,12/21/2023,37
2811188,95457544,11/12/2023,52.74763,12/9/2023,26
9125941,67813680,11/12/2023,56.25708,11/17/2023,5
8732036,68051569,11/12/2023,53.86992,12/10/2023,24
4362795,23262027,11/12/2023,1.66028,11/13/2023,2
9347270,99725367,11/12/2023,15.07972,11/13/2023,1
6808878,77921544,11/12/2023,20.77758,12/24/2023,41
9904322,57723081,11/12/2023,21.65292,1/1/2024,47
6675783,42763169,11/12/2023,30.58716,11/19/2023,6
4566687,46119979,11/12/2023,22.00042,11/16/2023,2
5484067,56918723,11/12/2023,31.404,11/30/2023,17
2331049,26547966,11/12/2023,63.09064,1/4/2024,49
7396192,64683921,11/12/2023,15.8991,11/13/2023,0
3400540,58826054,11/13/2023,53.62335,1/6/2024,51
9323837,21805569,11/13/2023,6.2172,11/14/2023,1
8589950,17460898,11/13/2023,19.09322,11/14/2023,1
8348880,83688700,11/13/2023,28.42524,12/3/2023,15
1426752,22764538,11/13/2023,56.94596,1/7/2024,51
7384223,12613143,11/13/2023,22.84659,11/27/2023,9
8198004,41340071,11/13/2023,40.35834,11/27/2023,13
6462769,30455611,11/13/2023,8.52332,11/14/2023,2
8989948,99373377,11/13/2023,28.91649,12/30/2023,45
1576844,98292310,11/13/2023,56.73195,1/2/2024,45
2662361,37912517,11/13/2023,88.66091,1/3/2024,48
5878601,22108094,11/13/2023,89.71635,1/4/2024,51
9832645,86063544,11/13/2023,40.10997,12/16/2023,30
7284703,40812641,11/13/2023,90.05495,1/6/2024,51
5184565,53605467,11/13/2023,23.45733,11/20/2023,2
8020527,84227173,11/14/2023,4.66395,11/15/2023,0
7590456,52017788,11/14/2023,47.8911,1/7/2024,53
2858478,77245726,11/14/2023,71.54595,1/7/2024,50
2081049,40266432,11/14/2023,84.17175,1/7/2024,54
6509331,11704822,11/14/2023,14.9169,11/15/2023,1
5856079,71538510,11/14/2023,0.82668,11/15/2023,3
2210599,37973702,11/14/2023,28.22476,12/30/2023,46
2959224,71826632,11/14/2023,9.09348,11/15/2023,1
5584551,71331770,11/14/2023,15.03675,11/15/2023,3
4224451,43565097,11/14/2023,36.93792,1/3/2024,48
2520290,90226958,11/14/2023,19.84032,11/15/2023,1
7146705,57754546,11/14/2023,8.54865,11/15/2023,0
7402477,35998100,11/14/2023,75.19343,1/8/2024,52
6770985,38080740,11/14/2023,28.42524,11/30/2023,15
9222380,50156839,11/14/2023,45.5358,1/4/2024,49
2231890,10216790,11/14/2023,4.89192,11/15/2023,2
2547982,48923027,11/14/2023,39.17718,12/20/2023,32
3386832,47576925,11/14/2023,41.04276,11/19/2023,4
7372250,24059718,11/15/2023,46.29408,1/8/2024,54
4337174,30513739,11/15/2023,13.21155,11/16/2023,3
5744820,43836123,11/15/2023,51.13992,1/4/2024,48
6487622,51358100,11/15/2023,50.42748,1/8/2024,53
4006904,65708123,11/15/2023,25.64595,12/9/2023,21
2106598,39580332,11/15/2023,20.79066,11/16/2023,2
9594836,89017790,11/15/2023,41.84827,1/9/2024,52
8035890,19146881,11/15/2023,64.5677,1/2/2024,46
9327241,88456889,11/15/2023,55.64685,12/20/2023,32
1428396,56446975,11/15/2023,42.1029,1/4/2024,46
5580322,83238590,11/15/2023,84.17175,1/9/2024,51
9771756,97416232,11/15/2023,64.81794,1/9/2024,53
6269544,76515425,11/15/2023,40.10997,12/31/2023,42
1857027,52796441,11/15/2023,73.06345,12/30/2023,43
9962927,43592725,11/15/2023,14.76585,11/16/2023,1
7115223,67491018,11/15/2023,53.3868,1/6/2024,49
1943367,34163541,11/15/2023,4.1334,11/16/2023,0
7988325,82670169,11/15/2023,39.255,11/23/2023,7
6903169,66488286,11/15/2023,61.2378,1/5/2024,49
5381432,43590035,11/15/2023,11.19348,11/16/2023,2
4991428,84543280,11/15/2023,13.53872,11/16/2023,3
5537936,18198612,11/15/2023,52.58814,11/20/2023,3
9864015,60194200,11/15/2023,12.34519,11/16/2023,2
3861633,54572846,11/15/2023,55.61938,1/6/2024,49
7323344,22305793,11/15/2023,34.86588,11/21/2023,4
6513699,81195382,11/15/2023,43.27224,1/4/2024,45
8368490,72458202,11/15/2023,39.99404,1/7/2024,50
3119391,46167085,11/15/2023,57.5091,1/4/2024,50
4732292,39965846,11/15/2023,60.79366,1/7/2024,50
7826585,31058693,11/16/2023,59.84055,1/10/2024,51
8635630,43842501,11/16/2023,4.98084,11/17/2023,0
7976304,62968985,11/16/2023,40.4118,1/8/2024,48
7059954,78000049,11/16/2023,27.07744,11/29/2023,9
2999730,16725402,11/16/2023,67.16088,1/6/2024,48
3760193,19717327,11/16/2023,35.3295,11/27/2023,8
7346755,56267189,11/16/2023,54.63734,1/10/2024,55
7512363,92695662,11/16/2023,59.21925,1/10/2024,52
6027375,88840228,11/16/2023,46.91466,1/5/2024,47
4964243,62056495,11/16/2023,13.99185,11/17/2023,2
5826621,65989834,11/16/2023,13.83381,11/17/2023,1
6122989,56004727,11/16/2023,71.54595,1/10/2024,50
7556137,70374937,11/16/2023,132.5337,1/7/2024,50
7073841,46017965,11/16/2023,19.24704,12/15/2023,25
5079617,68345741,11/16/2023,73.3788,1/7/2024,51
3782891,28762277,11/16/2023,19.2385,11/17/2023,3
9247259,56215826,11/16/2023,48.14812,1/6/2024,50
6421976,33555259,11/16/2023,9.4212,11/17/2023,4
1817041,91292721,11/16/2023,20.32484,12/24/2023,35
4431834,99163475,11/16/2023,39.24654,1/8/2024,49
3223383,94346370,11/16/2023,9.3258,11/17/2023,2
7306432,94178351,11/17/2023,71.3643,12/31/2023,42
8165647,38150713,11/17/2023,3.73116,11/18/2023,1
2806126,65798756,11/17/2023,1.86558,11/18/2023,2
2200885,55745053,11/17/2023,11.00021,11/18/2023,2
9058573,36799898,11/17/2023,8.46494,11/18/2023,2
5532632,52355612,11/17/2023,27.92361,12/22/2023,30
6945016,22943145,11/17/2023,46.6395,12/9/2023,17
6905327,71453007,11/17/2023,29.84928,12/22/2023,33
3212182,63956982,11/17/2023,21.54712,12/31/2023,44
1165961,19896028,11/17/2023,19.42875,11/18/2023,1
8822168,11868577,11/17/2023,64.30892,1/11/2024,50
7562442,33767594,11/17/2023,10.22085,11/18/2023,0
6724961,98023308,11/17/2023,52.90253,1/8/2024,48
4081423,58391653,11/17/2023,13.53872,11/18/2023,1
3306185,44699521,11/17/2023,21.65292,1/1/2024,42
7450932,84704832,11/17/2023,56.44952,1/6/2024,47
5074336,23676961,11/17/2023,5.41323,11/18/2023,3
1395955,31448774,11/17/2023,52.90752,1/11/2024,54
4174571,10035826,11/17/2023,11.00021,11/18/2023,1
6431664,42475177,11/17/2023,22.32036,12/27/2023,36
8276581,18774822,11/18/2023,34.74892,1/9/2024,49
4161124,94809105,11/18/2023,61.17432,1/8/2024,46
6895221,13998226,11/18/2023,62.46075,1/10/2024,51
1663631,43077664,11/18/2023,39.3384,1/12/2024,53
3960920,92798994,11/18/2023,33.6687,1/2/2024,44
9793825,31369484,11/18/2023,36.52616,11/26/2023,8
8657036,34794962,11/18/2023,20.20122,11/19/2023,3
1217869,75767828,11/18/2023,47.51613,1/10/2024,49
1864858,71240454,11/18/2023,69.02646,1/9/2024,50
8776950,18286381,11/18/2023,17.72301,11/19/2023,3
2608201,21111564,11/18/2023,15.73536,11/19/2023,1
3358208,41680907,11/18/2023,89.27754,1/10/2024,52
3778181,25911656,11/18/2023,46.53935,1/10/2024,53
9336274,45175775,11/18/2023,13.83381,11/19/2023,1
3527828,24865613,11/18/2023,27.70344,12/3/2023,12
5263784,13766474,11/18/2023,53.62335,1/9/2024,51
6213522,83932360,11/18/2023,29.8338,12/18/2023,29
9033979,24279366,11/18/2023,48.77412,1/8/2024,47
9585651,30447536,11/18/2023,5.09745,11/19/2023,3
2832248,36994921,11/18/2023,8.42058,11/19/2023,4
4761948,39901074,11/18/2023,20.20122,11/19/2023,1
3787134,20711890,11/18/2023,39.13536,12/14/2023,24
8457408,82233668,11/18/2023,40.89996,1/10/2024,51
